Scenario,rate,delta,variable,sector,subsector,labor,qualifier,value,solvestat
"R",0.000000000,0.000000000,"elec_CO2","","Biomass","","elec_CO2",0.000000000,1.000000000
"R",0.000000000,0.000000000,"unemployment","","","LabSk","ur",0.048460280,1.000000000
"R",0.000000000,0.000000000,"total employment","","","LabSk","total employment",8522.400963712,1.000000000
"R",0.000000000,0.000000000,"aggregated wage","LabSk","","LabSk","aggregated wage",9.000809049,1.000000000
"R",0.000000000,0.000000000,"unemployment","","","LabUn","ur",0.027205098,1.000000000
"R",0.000000000,0.000000000,"total employment","","","LabUn","total employment",63540.565606854,1.000000000
"R",0.000000000,0.000000000,"aggregated wage","LabUn","","LabUn","aggregated wage",2.972727168,1.000000000
"R",0.000000000,0.000000000,"GDP","","","","GDP",5.4185825041E+5,1.000000000
"R",0.000000000,0.000000000,"OJ","","","LabSk","OJ",0.000000000,1.000000000
"R",0.000000000,0.000000000,"OJ","","","LabUn","OJ",0.000000000,1.000000000
"R",0.000000000,0.000000000,"TJ","Elec","","LabSk","TJ",-0.000000732,1.000000000
"R",0.000000000,0.000000000,"CIMJ","Elec","","LabSk","CIMJ",0.000000000,1.000000000
"R",0.000000000,0.000000000,"MJ","Elec","","LabSk","MJ",0.000000000,1.000000000
"R",0.000000000,0.000000000,"IDJ","Elec","","LabSk","IDJ",-0.000000732,1.000000000
"R",0.000000000,0.000000000,"TJ","Elec","","LabUn","TJ",-0.000001329,1.000000000
"R",0.000000000,0.000000000,"CIMJ","Elec","","LabUn","CIMJ",0.000000000,1.000000000
"R",0.000000000,0.000000000,"MJ","Elec","","LabUn","MJ",0.000000000,1.000000000
"R",0.000000000,0.000000000,"IDJ","Elec","","LabUn","IDJ",-0.000001329,1.000000000
"R",0.000000000,0.000000000,"TJ","Coal","","LabSk","TJ",-0.000000099,1.000000000
"R",0.000000000,0.000000000,"CIMJ","Coal","","LabSk","CIMJ",0.000000000,1.000000000
"R",0.000000000,0.000000000,"MJ","Coal","","LabSk","MJ",0.000000000,1.000000000
"R",0.000000000,0.000000000,"IDJ","Coal","","LabSk","IDJ",-0.000000099,1.000000000
"R",0.000000000,0.000000000,"TJ","Coal","","LabUn","TJ",-0.000000887,1.000000000
"R",0.000000000,0.000000000,"CIMJ","Coal","","LabUn","CIMJ",0.000000000,1.000000000
"R",0.000000000,0.000000000,"MJ","Coal","","LabUn","MJ",0.000000000,1.000000000
"R",0.000000000,0.000000000,"IDJ","Coal","","LabUn","IDJ",-0.000000887,1.000000000
"R",0.000000000,0.000000000,"TJ","Oilgas","","LabSk","TJ",2.477236194E-10,1.000000000
"R",0.000000000,0.000000000,"CIMJ","Oilgas","","LabSk","CIMJ",0.000000000,1.000000000
"R",0.000000000,0.000000000,"MJ","Oilgas","","LabSk","MJ",0.000000000,1.000000000
"R",0.000000000,0.000000000,"IDJ","Oilgas","","LabSk","IDJ",2.477236194E-10,1.000000000
"R",0.000000000,0.000000000,"TJ","Oilgas","","LabUn","TJ",0.000000001,1.000000000
"R",0.000000000,0.000000000,"CIMJ","Oilgas","","LabUn","CIMJ",0.000000000,1.000000000
"R",0.000000000,0.000000000,"MJ","Oilgas","","LabUn","MJ",0.000000000,1.000000000
"R",0.000000000,0.000000000,"IDJ","Oilgas","","LabUn","IDJ",0.000000001,1.000000000
"R",0.000000000,0.000000000,"TJ","Roil","","LabSk","TJ",0.000000025,1.000000000
"R",0.000000000,0.000000000,"CIMJ","Roil","","LabSk","CIMJ",0.000000000,1.000000000
"R",0.000000000,0.000000000,"MJ","Roil","","LabSk","MJ",0.000000000,1.000000000
"R",0.000000000,0.000000000,"IDJ","Roil","","LabSk","IDJ",0.000000025,1.000000000
"R",0.000000000,0.000000000,"TJ","Roil","","LabUn","TJ",0.000000025,1.000000000
"R",0.000000000,0.000000000,"CIMJ","Roil","","LabUn","CIMJ",0.000000000,1.000000000
"R",0.000000000,0.000000000,"MJ","Roil","","LabUn","MJ",0.000000000,1.000000000
"R",0.000000000,0.000000000,"IDJ","Roil","","LabUn","IDJ",0.000000025,1.000000000
"R",0.000000000,0.000000000,"TJ","Gas","","LabSk","TJ",0.000000019,1.000000000
"R",0.000000000,0.000000000,"CIMJ","Gas","","LabSk","CIMJ",0.000000000,1.000000000
"R",0.000000000,0.000000000,"MJ","Gas","","LabSk","MJ",0.000000000,1.000000000
"R",0.000000000,0.000000000,"IDJ","Gas","","LabSk","IDJ",0.000000019,1.000000000
"R",0.000000000,0.000000000,"TJ","Gas","","LabUn","TJ",-0.000000005,1.000000000
"R",0.000000000,0.000000000,"CIMJ","Gas","","LabUn","CIMJ",0.000000000,1.000000000
"R",0.000000000,0.000000000,"MJ","Gas","","LabUn","MJ",0.000000000,1.000000000
"R",0.000000000,0.000000000,"IDJ","Gas","","LabUn","IDJ",-0.000000005,1.000000000
"R",0.000000000,0.000000000,"TJ","Agri","","LabSk","TJ",0.000000190,1.000000000
"R",0.000000000,0.000000000,"CIMJ","Agri","","LabSk","CIMJ",0.000000000,1.000000000
"R",0.000000000,0.000000000,"MJ","Agri","","LabSk","MJ",0.000000000,1.000000000
"R",0.000000000,0.000000000,"IDJ","Agri","","LabSk","IDJ",0.000000190,1.000000000
"R",0.000000000,0.000000000,"TJ","Agri","","LabUn","TJ",-0.000023873,1.000000000
"R",0.000000000,0.000000000,"CIMJ","Agri","","LabUn","CIMJ",0.000000000,1.000000000
"R",0.000000000,0.000000000,"MJ","Agri","","LabUn","MJ",0.000000000,1.000000000
"R",0.000000000,0.000000000,"IDJ","Agri","","LabUn","IDJ",-0.000023873,1.000000000
"R",0.000000000,0.000000000,"TJ","Mine","","LabSk","TJ",-0.000000053,1.000000000
"R",0.000000000,0.000000000,"CIMJ","Mine","","LabSk","CIMJ",0.000000000,1.000000000
"R",0.000000000,0.000000000,"MJ","Mine","","LabSk","MJ",0.000000000,1.000000000
"R",0.000000000,0.000000000,"IDJ","Mine","","LabSk","IDJ",-0.000000053,1.000000000
"R",0.000000000,0.000000000,"TJ","Mine","","LabUn","TJ",-0.000000078,1.000000000
"R",0.000000000,0.000000000,"CIMJ","Mine","","LabUn","CIMJ",0.000000000,1.000000000
"R",0.000000000,0.000000000,"MJ","Mine","","LabUn","MJ",0.000000000,1.000000000
"R",0.000000000,0.000000000,"IDJ","Mine","","LabUn","IDJ",-0.000000078,1.000000000
"R",0.000000000,0.000000000,"TJ","PapMfg","","LabSk","TJ",-0.000000070,1.000000000
"R",0.000000000,0.000000000,"CIMJ","PapMfg","","LabSk","CIMJ",0.000000000,1.000000000
"R",0.000000000,0.000000000,"MJ","PapMfg","","LabSk","MJ",0.000000000,1.000000000
"R",0.000000000,0.000000000,"IDJ","PapMfg","","LabSk","IDJ",-0.000000070,1.000000000
"R",0.000000000,0.000000000,"TJ","PapMfg","","LabUn","TJ",-0.000001107,1.000000000
"R",0.000000000,0.000000000,"CIMJ","PapMfg","","LabUn","CIMJ",0.000000000,1.000000000
"R",0.000000000,0.000000000,"MJ","PapMfg","","LabUn","MJ",0.000000000,1.000000000
"R",0.000000000,0.000000000,"IDJ","PapMfg","","LabUn","IDJ",-0.000001107,1.000000000
"R",0.000000000,0.000000000,"TJ","CheMfg","","LabSk","TJ",-0.000000051,1.000000000
"R",0.000000000,0.000000000,"CIMJ","CheMfg","","LabSk","CIMJ",0.000000000,1.000000000
"R",0.000000000,0.000000000,"MJ","CheMfg","","LabSk","MJ",0.000000000,1.000000000
"R",0.000000000,0.000000000,"IDJ","CheMfg","","LabSk","IDJ",-0.000000051,1.000000000
"R",0.000000000,0.000000000,"TJ","CheMfg","","LabUn","TJ",-0.000000740,1.000000000
"R",0.000000000,0.000000000,"CIMJ","CheMfg","","LabUn","CIMJ",0.000000000,1.000000000
"R",0.000000000,0.000000000,"MJ","CheMfg","","LabUn","MJ",0.000000000,1.000000000
"R",0.000000000,0.000000000,"IDJ","CheMfg","","LabUn","IDJ",-0.000000740,1.000000000
"R",0.000000000,0.000000000,"TJ","CMMfg","","LabSk","TJ",-0.000000115,1.000000000
"R",0.000000000,0.000000000,"CIMJ","CMMfg","","LabSk","CIMJ",0.000000000,1.000000000
"R",0.000000000,0.000000000,"MJ","CMMfg","","LabSk","MJ",0.000000000,1.000000000
"R",0.000000000,0.000000000,"IDJ","CMMfg","","LabSk","IDJ",-0.000000115,1.000000000
"R",0.000000000,0.000000000,"TJ","CMMfg","","LabUn","TJ",-0.000001622,1.000000000
"R",0.000000000,0.000000000,"CIMJ","CMMfg","","LabUn","CIMJ",0.000000000,1.000000000
"R",0.000000000,0.000000000,"MJ","CMMfg","","LabUn","MJ",0.000000000,1.000000000
"R",0.000000000,0.000000000,"IDJ","CMMfg","","LabUn","IDJ",-0.000001622,1.000000000
"R",0.000000000,0.000000000,"TJ","IST","","LabSk","TJ",0.000000287,1.000000000
"R",0.000000000,0.000000000,"CIMJ","IST","","LabSk","CIMJ",0.000000000,1.000000000
"R",0.000000000,0.000000000,"MJ","IST","","LabSk","MJ",0.000000000,1.000000000
"R",0.000000000,0.000000000,"IDJ","IST","","LabSk","IDJ",0.000000287,1.000000000
"R",0.000000000,0.000000000,"TJ","IST","","LabUn","TJ",0.000000891,1.000000000
"R",0.000000000,0.000000000,"CIMJ","IST","","LabUn","CIMJ",0.000000000,1.000000000
"R",0.000000000,0.000000000,"MJ","IST","","LabUn","MJ",0.000000000,1.000000000
"R",0.000000000,0.000000000,"IDJ","IST","","LabUn","IDJ",0.000000891,1.000000000
"R",0.000000000,0.000000000,"TJ","NFM","","LabSk","TJ",-0.000000083,1.000000000
"R",0.000000000,0.000000000,"CIMJ","NFM","","LabSk","CIMJ",0.000000000,1.000000000
"R",0.000000000,0.000000000,"MJ","NFM","","LabSk","MJ",0.000000000,1.000000000
"R",0.000000000,0.000000000,"IDJ","NFM","","LabSk","IDJ",-0.000000083,1.000000000
"R",0.000000000,0.000000000,"TJ","NFM","","LabUn","TJ",-0.000000201,1.000000000
"R",0.000000000,0.000000000,"CIMJ","NFM","","LabUn","CIMJ",0.000000000,1.000000000
"R",0.000000000,0.000000000,"MJ","NFM","","LabUn","MJ",0.000000000,1.000000000
"R",0.000000000,0.000000000,"IDJ","NFM","","LabUn","IDJ",-0.000000201,1.000000000
"R",0.000000000,0.000000000,"TJ","MetalPr","","LabSk","TJ",-0.000000112,1.000000000
"R",0.000000000,0.000000000,"CIMJ","MetalPr","","LabSk","CIMJ",0.000000000,1.000000000
"R",0.000000000,0.000000000,"MJ","MetalPr","","LabSk","MJ",0.000000000,1.000000000
"R",0.000000000,0.000000000,"IDJ","MetalPr","","LabSk","IDJ",-0.000000112,1.000000000
"R",0.000000000,0.000000000,"TJ","MetalPr","","LabUn","TJ",-0.000001720,1.000000000
"R",0.000000000,0.000000000,"CIMJ","MetalPr","","LabUn","CIMJ",0.000000000,1.000000000
"R",0.000000000,0.000000000,"MJ","MetalPr","","LabUn","MJ",0.000000000,1.000000000
"R",0.000000000,0.000000000,"IDJ","MetalPr","","LabUn","IDJ",-0.000001720,1.000000000
"R",0.000000000,0.000000000,"TJ","GenEqp","","LabSk","TJ",-0.000000641,1.000000000
"R",0.000000000,0.000000000,"CIMJ","GenEqp","","LabSk","CIMJ",0.000000000,1.000000000
"R",0.000000000,0.000000000,"MJ","GenEqp","","LabSk","MJ",0.000000000,1.000000000
"R",0.000000000,0.000000000,"IDJ","GenEqp","","LabSk","IDJ",-0.000000641,1.000000000
"R",0.000000000,0.000000000,"TJ","GenEqp","","LabUn","TJ",-0.000004407,1.000000000
"R",0.000000000,0.000000000,"CIMJ","GenEqp","","LabUn","CIMJ",0.000000000,1.000000000
"R",0.000000000,0.000000000,"MJ","GenEqp","","LabUn","MJ",0.000000000,1.000000000
"R",0.000000000,0.000000000,"IDJ","GenEqp","","LabUn","IDJ",-0.000004407,1.000000000
"R",0.000000000,0.000000000,"TJ","TransEqp","","LabSk","TJ",0.000000347,1.000000000
"R",0.000000000,0.000000000,"CIMJ","TransEqp","","LabSk","CIMJ",0.000000000,1.000000000
"R",0.000000000,0.000000000,"MJ","TransEqp","","LabSk","MJ",0.000000000,1.000000000
"R",0.000000000,0.000000000,"IDJ","TransEqp","","LabSk","IDJ",0.000000347,1.000000000
"R",0.000000000,0.000000000,"TJ","TransEqp","","LabUn","TJ",0.000001663,1.000000000
"R",0.000000000,0.000000000,"CIMJ","TransEqp","","LabUn","CIMJ",0.000000000,1.000000000
"R",0.000000000,0.000000000,"MJ","TransEqp","","LabUn","MJ",0.000000000,1.000000000
"R",0.000000000,0.000000000,"IDJ","TransEqp","","LabUn","IDJ",0.000001663,1.000000000
"R",0.000000000,0.000000000,"TJ","ElecEqp","","LabSk","TJ",-0.000000024,1.000000000
"R",0.000000000,0.000000000,"CIMJ","ElecEqp","","LabSk","CIMJ",0.000000000,1.000000000
"R",0.000000000,0.000000000,"MJ","ElecEqp","","LabSk","MJ",0.000000000,1.000000000
"R",0.000000000,0.000000000,"IDJ","ElecEqp","","LabSk","IDJ",-0.000000024,1.000000000
"R",0.000000000,0.000000000,"TJ","ElecEqp","","LabUn","TJ",-0.000000688,1.000000000
"R",0.000000000,0.000000000,"CIMJ","ElecEqp","","LabUn","CIMJ",0.000000000,1.000000000
"R",0.000000000,0.000000000,"MJ","ElecEqp","","LabUn","MJ",0.000000000,1.000000000
"R",0.000000000,0.000000000,"IDJ","ElecEqp","","LabUn","IDJ",-0.000000688,1.000000000
"R",0.000000000,0.000000000,"TJ","OthMfg","","LabSk","TJ",0.000000303,1.000000000
"R",0.000000000,0.000000000,"CIMJ","OthMfg","","LabSk","CIMJ",0.000000000,1.000000000
"R",0.000000000,0.000000000,"MJ","OthMfg","","LabSk","MJ",0.000000000,1.000000000
"R",0.000000000,0.000000000,"IDJ","OthMfg","","LabSk","IDJ",0.000000303,1.000000000
"R",0.000000000,0.000000000,"TJ","OthMfg","","LabUn","TJ",-0.000005068,1.000000000
"R",0.000000000,0.000000000,"CIMJ","OthMfg","","LabUn","CIMJ",0.000000000,1.000000000
"R",0.000000000,0.000000000,"MJ","OthMfg","","LabUn","MJ",0.000000000,1.000000000
"R",0.000000000,0.000000000,"IDJ","OthMfg","","LabUn","IDJ",-0.000005068,1.000000000
"R",0.000000000,0.000000000,"TJ","Constr","","LabSk","TJ",0.000000092,1.000000000
"R",0.000000000,0.000000000,"CIMJ","Constr","","LabSk","CIMJ",0.000000000,1.000000000
"R",0.000000000,0.000000000,"MJ","Constr","","LabSk","MJ",0.000000000,1.000000000
"R",0.000000000,0.000000000,"IDJ","Constr","","LabSk","IDJ",0.000000092,1.000000000
"R",0.000000000,0.000000000,"TJ","Constr","","LabUn","TJ",-0.000007324,1.000000000
"R",0.000000000,0.000000000,"CIMJ","Constr","","LabUn","CIMJ",0.000000000,1.000000000
"R",0.000000000,0.000000000,"MJ","Constr","","LabUn","MJ",0.000000000,1.000000000
"R",0.000000000,0.000000000,"IDJ","Constr","","LabUn","IDJ",-0.000007324,1.000000000
"R",0.000000000,0.000000000,"TJ","AirTran","","LabSk","TJ",0.000000011,1.000000000
"R",0.000000000,0.000000000,"CIMJ","AirTran","","LabSk","CIMJ",0.000000000,1.000000000
"R",0.000000000,0.000000000,"MJ","AirTran","","LabSk","MJ",0.000000000,1.000000000
"R",0.000000000,0.000000000,"IDJ","AirTran","","LabSk","IDJ",0.000000011,1.000000000
"R",0.000000000,0.000000000,"TJ","AirTran","","LabUn","TJ",-0.000000038,1.000000000
"R",0.000000000,0.000000000,"CIMJ","AirTran","","LabUn","CIMJ",0.000000000,1.000000000
"R",0.000000000,0.000000000,"MJ","AirTran","","LabUn","MJ",0.000000000,1.000000000
"R",0.000000000,0.000000000,"IDJ","AirTran","","LabUn","IDJ",-0.000000038,1.000000000
"R",0.000000000,0.000000000,"TJ","OthTran","","LabSk","TJ",-0.000000472,1.000000000
"R",0.000000000,0.000000000,"CIMJ","OthTran","","LabSk","CIMJ",0.000000000,1.000000000
"R",0.000000000,0.000000000,"MJ","OthTran","","LabSk","MJ",0.000000000,1.000000000
"R",0.000000000,0.000000000,"IDJ","OthTran","","LabSk","IDJ",-0.000000472,1.000000000
"R",0.000000000,0.000000000,"TJ","OthTran","","LabUn","TJ",-0.000002428,1.000000000
"R",0.000000000,0.000000000,"CIMJ","OthTran","","LabUn","CIMJ",0.000000000,1.000000000
"R",0.000000000,0.000000000,"MJ","OthTran","","LabUn","MJ",0.000000000,1.000000000
"R",0.000000000,0.000000000,"IDJ","OthTran","","LabUn","IDJ",-0.000002428,1.000000000
"R",0.000000000,0.000000000,"TJ","RD","","LabSk","TJ",0.000000271,1.000000000
"R",0.000000000,0.000000000,"CIMJ","RD","","LabSk","CIMJ",0.000000000,1.000000000
"R",0.000000000,0.000000000,"MJ","RD","","LabSk","MJ",0.000000000,1.000000000
"R",0.000000000,0.000000000,"IDJ","RD","","LabSk","IDJ",0.000000271,1.000000000
"R",0.000000000,0.000000000,"TJ","RD","","LabUn","TJ",0.000000005,1.000000000
"R",0.000000000,0.000000000,"CIMJ","RD","","LabUn","CIMJ",0.000000000,1.000000000
"R",0.000000000,0.000000000,"MJ","RD","","LabUn","MJ",0.000000000,1.000000000
"R",0.000000000,0.000000000,"IDJ","RD","","LabUn","IDJ",0.000000005,1.000000000
"R",0.000000000,0.000000000,"TJ","Service","","LabSk","TJ",-0.000005665,1.000000000
"R",0.000000000,0.000000000,"CIMJ","Service","","LabSk","CIMJ",0.000000000,1.000000000
"R",0.000000000,0.000000000,"MJ","Service","","LabSk","MJ",0.000000000,1.000000000
